name,prompt,negative_prompt,description,category
EXPRESSION_Knowing_Smirk,"(knowing smirk:1.2), I know something you don't, secret keeper face, sly grin, mysterious amusement, enigmatic smile, cunning look","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Knowing/smug smirk. Combos: ARCHETYPE_Fortune_Teller; ARCHETYPE_Male_Rogue; MOOD_Mysterious.,EXPRESSION
EXPRESSION_Laughing,"(laughing:1.2), open laughter, joyful expression, eyes crinkled, genuine laugh, carefree, full smile","sad, serious, stoic, fierce",Joyful laughter. Combos: MOOD_Playful; SEASON_Spring_Cherry; COMPANION_Dog. Conflicts: EXPRESSION_Determined.,EXPRESSION
EXPRESSION_Manic_Grin,"(manic grin:1.3), unhinged smile, wide eyes and grin, villain laugh, Joker-esque, insane expression, too many teeth, manic joy","calm, serene, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Manic/unhinged grin. Horror or villain. Combos: ARCHETYPE_Mad_Scientist; THEME_Horror_Psychological.,EXPRESSION
EXPRESSION_Pensive,"(pensive expression:1.2), thoughtful look, hand to chin, contemplating, introspective gaze, subtle frown","laughing, cheerful, energetic",Thoughtful mood. Combos: MOOD_Melancholic; ACTIVITY_Reading; LIGHTING_Dramatic_Shadow. Conflicts: EXPRESSION_Laughing.,EXPRESSION
EXPRESSION_Pout,"(pouting:1.3), puffed cheeks, sulking expression, childish pout, stubborn face, arms crossed expression, slightly furrowed brow","smiling, laughing, serene",Pouty sulking expression. Combos: MOOD_Playful; ARCHETYPE_Idol; BODY_Petite_Small. Conflicts: EXPRESSION_Smug.,EXPRESSION
EXPRESSION_Shy_Blush,"(blushing:1.3), shy smile, rosy cheeks, embarrassed, hand to face, averted gaze, flustered","confident, smug, fierce",Cute shy blush. Combos: MOOD_Shy; BODY_Petite_Small; ARCHETYPE_Maid. Conflicts: EXPRESSION_Smug.,EXPRESSION
EXPRESSION_Smug,"(smug expression:1.3), smirk, self-satisfied grin, knowing smile, one eyebrow raised, cocky look","innocent, shy, crying",Smug confident look. Combos: MOOD_Confident; ARCHETYPE_Demon_Queen; ARCHETYPE_Office_Lady. Conflicts: EXPRESSION_Shy_Blush.,EXPRESSION
EXPRESSION_Stoic_Blank,"(stoic expression:1.2), emotionless face, blank stare, cold eyes, unreadable face, deadpan, no emotion visible, stone-faced","emotional, expressive, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Stoic/blank expression. Combos: ARCHETYPE_Assassin; ARCHETYPE_Soldier_Modern; MOOD_Focused.,EXPRESSION
EXPRESSION_Surprised,"(surprised expression:1.3), wide eyes, open mouth slightly, eyebrows raised, startled, shocked, taken aback","calm, serene, bored",Surprise reaction. Combos: any action scene; MOOD_Playful. Good for storytelling images.,EXPRESSION
EXPRESSION_Terror,"(terror expression:1.3), wide eyes of fear, screaming horror, pure terror face, extreme fear, horror movie face, blood-curdling fear","calm, peaceful, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Terror/extreme fear expression. Combos: THEME_Horror_*; SCENE_Abandoned_Hospital.,EXPRESSION
EXPRESSION_Wink,"(winking:1.3), one eye closed, playful wink, coy look, finger gun optional, charming gesture","serious, crying, fierce",Playful wink. Combos: MOOD_Playful; ARCHETYPE_Idol; OUTFIT_Casual. Conflicts: EXPRESSION_Determined.,EXPRESSION
EXPRESSION_Yandere,"(yandere expression:1.3), empty stare, blank obsessive eyes, unsettling smile, yandere look, glassy eyes","normal expression, warm, friendly",Unsettling yandere gaze. Combos: RACE_Vampire; ARCHETYPE_Demon_Queen; LIGHTING_Dim_Dark.,EXPRESSION
EYES_Crimson_Red,"(crimson eyes:1.4), red eyes, blood red iris, vampire eyes, glowing red eyes, scarlet iris, demonic red gaze",natural blue green brown,Red/crimson eyes. Combos: RACE_Vampire; ARCHETYPE_Demon_Queen; EXPRESSION_Yandere. Strong visual.,EYES
EYES_Golden_Amber,"(golden eyes:1.3), amber eyes, honey golden iris, warm golden gaze, amber colored eyes, glowing golden eyes","blue eyes, green eyes, dark eyes",Golden/amber eyes. Combos: RACE_Fox_Spirit; RACE_Dragon_Girl; ARCHETYPE_Fortune_Teller. Distinctive warm tone.,EYES
EYES_Heterochromia,"(heterochromia:1.4), mismatched eye color, different colored eyes, one blue one red, odd eyes, heterochromatic irises","matching eyes, uniform color",Heterochromia mismatched eyes. Combos: any ARCHETYPE for unique character identifier. Already in BODY but separate EYE entry for easier access.,EYES
EYES_Silver_Grey,"(silver eyes:1.3), grey eyes, silver iris, steel grey gaze, moonstone eyes, pale silver irises, cool grey eyes","warm brown, golden, colored",Silver/grey eyes. Combos: RACE_Vampire; ARCHETYPE_Knight; PALETTE_Cold_Blue. Cold elegant.,EYES
EYES_Violet_Deep,"(violet eyes:1.3), purple eyes, deep violet iris, amethyst eyes, vivid purple gaze, magical violet eyes","brown eyes, natural eye color",Deep violet eyes. Combos: ARCHETYPE_Witch; RACE_Demon_Girl; MOOD_Mysterious. Fantasy staple.,EYES
HAIR_Ahoge,"(ahoge:1.2), single antenna hair, cowlick, one strand sticking up, cute ahoge","perfectly smooth hair, no stray strands",Cute ahoge. Combos: MOOD_Playful; ARCHETYPE_Magical_Girl; ARCHETYPE_Idol.,HAIR
HAIR_Braid,"(braided hair:1.2), braid, french braid, side braid, interwoven hair, elven braid, detailed braid","loose straight, bob, twin tails",Braided hair. Combos: ARCHETYPE_Elf_Ranger; OUTFIT_Fantasy_Armor; SCENE_Forest_Outdoor.,HAIR
HAIR_Buzzcut,"(buzzcut:1.2), shaved sides, high fade, military cut, close cropped sides, short top with shaved sides","long hair, twin tails, flowing",Buzzcut/military cut. Combos: BODY_Muscular_Fit; ARCHETYPE_Warrior; MOOD_Fierce. Conflicts: HAIR_Long_Flowing.,HAIR
HAIR_Colorful_Dye,"(multicolor hair:1.2), dyed hair, gradient hair, pastel highlights, pink and white, blue tips, ombre hair","natural hair color, plain black, plain brown",Colorful dyed hair. Combos: ARCHETYPE_Idol; ARCHETYPE_Magical_Girl; STYLE_Soft_Pastel. Conflicts: ARCHETYPE_Warrior.,HAIR
HAIR_Dreadlocks,"(dreadlocks:1.3), locs, thick dreads, long dreadlocks, natural locs, decorated dreads, beaded dreads","straight hair, silky hair, bob",Dreadlocks hairstyle. Combos: OUTFIT_Streetwear; ARCHETYPE_Warrior; RACE_Dark_Elf_Female. Unique visual identifier.,HAIR
HAIR_Long_Flowing,"(long hair:1.2), flowing hair, silky straight hair, hair blowing in wind, voluminous long hair","short hair, bob, buzzcut",Long flowing hair. Combos: ARCHETYPE_Elf_Ranger; SCENE_Beach; ACTIVITY_Gazing_Horizon. Universal.,HAIR
HAIR_Messy_Bun,"(messy bun:1.2), hair up in bun, loose strands, casual updo, relaxed bun, hair sticks optional","fully down, twin tails",Casual messy bun. Combos: OUTFIT_Casual; MOOD_Playful; ACTIVITY_Cooking. Conflicts: HAIR_Long_Flowing.,HAIR
HAIR_Ponytail,"(ponytail:1.2), hair tied back, high ponytail, sleek ponytail, hair band, athletic hairstyle","loose hair, bun",Ponytail. Combos: OUTFIT_Sportswear; ARCHETYPE_Kunoichi; ACTIVITY_Running. Works with most body types.,HAIR
HAIR_Short_Bob,"(short bob:1.3), bob cut, blunt cut, chin length hair, sleek bob, sharp bangs","long hair, twin tails, ponytail",Short bob. Combos: ARCHETYPE_Office_Lady; OUTFIT_Business_Suit; MOOD_Confident. Conflicts: HAIR_Long_Flowing.,HAIR
HAIR_Twin_Tails,"(twin tails:1.3), twintails, pigtails, hair ties, symmetrical twin ponytails, cute hairstyle","short hair, bob, bun",Twin tails. Combos: ARCHETYPE_Idol; MOOD_Playful; OUTFIT_School_Uniform. Conflicts: HAIR_Short_Bob.,HAIR
HAIR_Undercut,"(undercut:1.2), shaved sides, undercut hairstyle, short sides long top, faded undercut","long uniform hair, no shaving",Edgy undercut style. Combos: OUTFIT_Cyberpunk; OUTFIT_Streetwear; MOOD_Confident.,HAIR
HAIR_Wet,"(wet hair:1.2), soaking wet hair, dripping hair, rain-soaked hair, wet strands clinging","dry hair, fluffy, styled",Wet hair. Combos: WEATHER_Heavy_Rain; SCENE_Hot_Spring; SCENE_Beach.,HAIR
HAIR_White_Silver,"(white hair:1.3), silver hair, platinum hair, snow white hair, ethereal hair color","black hair, brunette, dark hair",White/silver hair color. Combos: ARCHETYPE_Elf_Ranger; ARCHETYPE_Witch; RACE_Dark_Elf_Female. Adds ethereal quality.,HAIR
LIGHTING_Bioluminescent_Glow,"(bioluminescent light:1.3), glowing organisms, blue-green glow, deep sea light, mushroom glow, natural light emission, ethereal underwater light","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Bioluminescent lighting. Combos: SCENE_Crystal_Cave; SCENE_Enchanted_Grove; PALETTE_Cold_Blue.,LIGHTING
LIGHTING_Blacklight_UV,"(blacklight UV lighting:1.2), ultraviolet glow, fluorescent colors visible, neon under UV, nightclub black light, UV reactive","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",UV/blacklight effect. Combos: SCENE_Arcade_Retro; THEME_Horror_Psychological; PALETTE_Vaporwave.,LIGHTING
LIGHTING_Bright_Clinical,"bright lighting, clean light, studio lighting, even illumination, no harsh shadows, crisp bright","dark, moody, dim",Clean even light. Combos: OUTFIT_Sportswear; SCENE_Gym; BODY_Muscular_Fit. Good for character focus.,LIGHTING
LIGHTING_Campfire_Warm,"(campfire light:1.2), warm orange glow, fire illumination, flickering flames, warm shadows, rustic fire light, campsite lighting","cold, clinical, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Warm campfire lighting. Combos: SCENE_Forest_Outdoor; SCENE_Dragon_Lair; ATMOSPHERE_Fire_Embers.,LIGHTING
LIGHTING_Candlelight,"candlelight, candle flames, warm flickering light, intimate glow, multiple candles, warm orange tones","bright, neon, cold light",Intimate candlelight. Combos: SCENE_Gothic_Castle; SCENE_Library; MOOD_Mysterious.,LIGHTING
LIGHTING_Dim_Dark,"dim lighting, low key, dark atmosphere, moonlit, night ambiance, moody shadows, minimal light","bright, cheerful, clinical",Dark moody atmosphere. Combos: SCENE_Gothic_Castle; MOOD_Mysterious; ARCHETYPE_Witch.,LIGHTING
LIGHTING_Dramatic_Shadow,"dramatic lighting, high contrast, strong shadows, chiaroscuro, deep shadows, cinematic lighting","flat lighting, bright cheerful",Cinematic drama. Combos: MOOD_Mysterious; SCENE_Gothic_Castle; STYLE_Dark_Gothic.,LIGHTING
LIGHTING_Emergency_Lights,"emergency lights, police lights, red blue flashing, siren reflections, strobe effect, flashing red, emergency vehicle lighting, alternating red and blue light","natural, calm, warm",Police/emergency strobe lights. Combos: SCENE_Cyberpunk_City; WEATHER_Heavy_Rain; MOOD_Fierce. High drama urban scenes.,LIGHTING
LIGHTING_God_Rays,"(god rays:1.3), divine light shafts, heavenly light beams, sun rays through clouds, celestial lighting, divine illumination from above","dark, dim, underground, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",God rays/divine light. Combos: RACE_Angel; SCENE_Ancient_Temple_Interior; THEME_Fantasy_Mythology.,LIGHTING
LIGHTING_Golden_Hour_Sunset,"golden hour, sunset light, warm golden glow, long shadows, orange sky, sunset colors, magic hour","night, dark, cold",Beautiful sunset. Combos: SCENE_Beach; SCENE_Mountain_Top; ACTIVITY_Gazing_Horizon.,LIGHTING
LIGHTING_Horror_Red,"(red emergency light:1.3), blood red lighting, horror red glow, alarm light, red wash, danger lighting, red tinted scene","cheerful, bright, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Horror/emergency red lighting. Combos: SCENE_Underground_Bunker; SCENE_Abandoned_Hospital; THEME_Horror_Survival.,LIGHTING
LIGHTING_Lantern_Warm,"(paper lantern light:1.2), warm lantern glow, oil lamp, hanging lanterns, asian lantern light, festival lanterns, warm soft light source","cold, neon, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Warm lantern lighting. Combos: SCENE_Night_Market; SCENE_Japanese_Night; PROPS_Lantern.,LIGHTING
LIGHTING_Lightning_Flash,"(lightning flash:1.3), electric white light, storm flash, dramatic lightning illumination, split-second bright light, thunder storm","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Lightning flash lighting. Combos: SCENE_Foggy_Cemetery; ATMOSPHERE_Weather_Heavy_Rain; THEME_Horror_Supernatural.,LIGHTING
LIGHTING_Moonlight_Through_Clouds,"(dramatic moonlight:1.2), moon breaking through clouds, silver moonbeam, partly cloudy night, intermittent moonlight, silver night glow","sunny, daytime, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Dramatic intermittent moonlight. Combos: SCENE_Foggy_Cemetery; SCENE_Dark_Forest_Path; ATMOSPHERE_Weather_Windy.,LIGHTING
LIGHTING_Neon_Colorful,"neon lighting, colorful lights, vibrant colors, neon signs, multicolor illumination, electric atmosphere","natural, soft, dim, monochrome",Neon vibrant. Combos: SCENE_Cyberpunk_City; OUTFIT_Cyberpunk; ARCHETYPE_Idol.,LIGHTING
LIGHTING_Neon_Purple_Pink,"purple neon, pink neon, neon purple pink, synthwave lighting, retrowave colors, violet glow, magenta accents","natural, warm, golden",Synthwave aesthetic. Combos: SCENE_Cyberpunk_City; OUTFIT_Cyberpunk; STYLE_Action_Game_Art.,LIGHTING
LIGHTING_Neon_Storefront,"(neon storefront light:1.2), neon sign glow, shop window light, mixed neon colors, retail night lighting, urban glow, sign reflection","bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Urban neon storefront lighting. Combos: SCENE_City_Street_Night; SCENE_Night_Market; STYLE_80s_Synthwave_Neon.,LIGHTING
LIGHTING_Night_Moonlit,"moonlight, full moon, blue moonlight, night sky, silver light, stars, cool blue tones, lunar glow, rim lighting from moon","daytime, bright sun, warm",Moonlit night. Combos: SCENE_Japanese_Night; ARCHETYPE_Kunoichi; ARCHETYPE_Witch.,LIGHTING
LIGHTING_Overcast_Soft,"overcast sky, diffused natural light, soft shadows, cloudy day lighting, even outdoor light, grey sky","harsh sun, dramatic shadows",Soft natural overcast. Combos: SCENE_Forest_Outdoor; MOOD_Melancholic; SEASON_Autumn_Leaves.,LIGHTING
LIGHTING_Screen_Glow,"screen glow on face, blue screen light, monitor reflection on face, digital screen illumination, cold screen light, gaming screen glow, phone screen light","natural light, outdoor, sunlight",Screen light on face. Combos: ACTIVITY_Gaming; ARCHETYPE_Hacker_Netrunner; SCENE_Bedroom. Modern authentic look.,LIGHTING
LIGHTING_Soft_Warm,"soft warm lighting, golden hour glow, warm tones, gentle shadows, diffused light, cozy atmosphere","harsh lighting, cold blue light, dark",Warm cozy light. Combos: SCENE_Bedroom; SCENE_Cafe; MOOD_Serene. Universal — works with everything.,LIGHTING
LIGHTING_Spotlight_Single,"(single spotlight:1.3), theatrical spotlight, one light source, stage lighting, beam of light from above, dramatic single light, performer lit","even lighting, multiple sources, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Single dramatic spotlight. Combos: SCENE_Stage_Performance; CHARACTER_Portrait_Heroic.,LIGHTING
LIGHTING_Stained_Glass_Light,"stained glass light, colored light through stained glass, prismatic colored shadows, church window light, multicolored light patches, religious colored illumination","plain light, outdoor, neon",Cathedral stained glass light. Combos: SCENE_Gothic_Castle; ARCHETYPE_Nun; MOOD_Serene; LIGHTING_Volumetric_Rays.,LIGHTING
LIGHTING_Starlight,"(clear starlight:1.2), night sky stars, milky way glow, starfield lighting, astronomical dark sky, rural night, star-lit scene","urban, light pollution, bad anatomy, bad hands, extra fingers, extra limbs, blurry, jpeg artifacts, text, watermark, low quality",Clear night starlight. Combos: SCENE_Mountain_Top; SCENE_Desert_Oasis; ATMOSPHERE_Time_Midnight.,LIGHTING
LIGHTING_Studio_Three_Point,"studio lighting, three point lighting, key light, fill light, rim light, professional photography lighting","outdoor, natural, dark",Professional studio setup. Combos: CAMERA_Face_Close; ARCHETYPE_Idol; OUTFIT_Evening_Dress.,LIGHTING
LIGHTING_Underlighting,"underlighting, light from below, upward lighting, eerie underlighting, flashlight from below, unnatural upward light, dramatic underlighting","soft, natural, top-down",Creepy upward lighting. Combos: MOOD_Mysterious; ARCHETYPE_Witch; ARCHETYPE_Succubus. Creates unsettling dramatic effect.,LIGHTING
